# SentiWordNet v3.0.0 (1 June 2010)
# Copyright 2010 ISTI-CNR.
# All right reserved.
#
# SentiWordNet is distributed under the Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0) license.
# http://creativecommons.org/licenses/by-sa/3.0/
#
# For any information about SentiWordNet:
# Web: http://sentiwordnet.isti.cnr.it
# -------
#
# Data format.
#
# SentiWordNet v3.0 is based on WordNet version 3.0.
# WordNet website: http://wordnet.princeton.edu/
#
# The pair (POS,ID) uniquely identifies a WordNet (3.0) synset.
# The values PosScore and NegScore are the positivity and negativity
# score assigned by SentiWordNet to the synset.
# The objectivity score can be calculated as:
# ObjScore = 1 - (PosScore + NegScore)
# SynsetTerms column reports the terms, with sense number, belonging
# to the synset (separated by spaces).
#
# -------
#
# POS	ID	PosScore	NegScore	SynsetTerms	Gloss
v	00625119	0	0	read#1	interpret something that is written or printed; "read the advertisement"; "Have you read Salman Rushdie?"
v	00625518	0	0	anagrammatize#1 anagrammatise#1 anagram#1	read letters out of order to discover a hidden meaning
v	00625723	0	0	reread#1	read anew; read again; "He re-read her letters to him"
v	00625841	0.25	0	dip_into#1	read selectively; read only certain passages from a text
v	00625963	0	0	panel#2 impanel#2 empanel#2	select from a list; "empanel prospective jurors"
v	00626130	0.375	0.25	trace#8 decipher#2	read with difficulty; "Can you decipher this letter?"; "The archeologist traced the hieroglyphs"
v	00626300	0	0.375	make_out#3	comprehend; "I cannot make out what this politician is saying"
v	00626428	0	0	read#3	look at, interpret, and say out loud something that is written or printed; "The King will read the proclamation at noon"
v	00626768	0	0	numerate#2	read out loud as words written numbers
v	00626890	0	0	dictate#2	say out loud for the purpose of recording; "He dictated a report to his secretary"
v	00627091	0	0	read#5	interpret the significance of, as of palms, tea leaves, intestines, the sky; also of human behavior; "She read the sky and predicted rain"; "I can't read his strange behavior"; "The fortune teller read his fate in the crystal ball"
v	00627420	0.5	0	scry#1	divine by gazing into crystals
v	00627520	0	0	scan#7 read#4	obtain data from magnetic tapes; "This dictionary can be read by the computer"
v	00627693	0	0	misread#1	read or interpret wrongly; "He misread the data"
v	00627824	0.375	0	skim_over#1 skim#7	read superficially
v	00627970	0	0	speech-read#1 lipread#1 lip-read#1	interpret by lipreading; of deaf people
v	00628125	0	0	subedit#1 copyread#1 copyedit#1	edit and correct (written or printed material)
v	00628302	0.375	0.125	proofread#1 proof#3	read for errors; "I should proofread my manuscripts"
v	00628491	0	0	think#3 cogitate#2 cerebrate#1	use or exercise the mind or one's power of reason in order to make inferences, decisions, or arrive at a solution or judgments; "I've been thinking all day and getting nowhere"
v	00629257	0.125	0	rationalize#4 rationalise#3	think rationally; employ logic or reason; "When one wonders why one is doing certain things, one should rationalize"
v	00629492	0	0.125	rationalize_away#1 rationalise_away#1	substitute a natural for a supernatural explanation of; "you can rationalize away all the strange noises you hear--there is no poltergeist in the house!"
v	00629738	0.375	0	think#11	have or formulate in the mind; "think good thoughts"
v	00629889	0	0	think_out#1	consider carefully and rationally; "Every detail has been thought out"
v	00630026	0.25	0	philosophize#1 philosophise#1	reason philosophically
v	00630223	0.25	0	brainstorm#1	try to solve a problem by thinking intensely about it
v	00630380	0	0	think_over#1 speculate#3 ruminate#2 reflect#2 ponder#1 muse#1 mull_over#1 mull#1 meditate#1 excogitate#2 contemplate#4 chew_over#1	reflect deeply on a subject; "I mulled over the events of the afternoon"; "philosophers have speculated on the question of God for thousands of years"; "The scientist must stop to observe and start to excogitate"
v	00631244	0	0	premeditate#2	think or reflect beforehand or in advance; "I rarely premeditate, which is a mistake"
v	00631398	0	0	theologize#2 theologise#2	make theoretical speculations about theology or discuss theological subjects
v	00631591	0.125	0.125	introspect#1	reflect on one's own thoughts and feelings
v	00631737	0.125	0	think#2 suppose#2 reckon#1 opine#2 imagine#2 guess#1	expect, believe, or suppose; "I imagine she earned a lot of money with her new novel"; "I thought to find her in a bad state"; "he didn't think to find her in the kitchen"; "I guess she is angry at me for standing her up"
v	00632236	0	0.375	take_for_granted#1 presume#1 assume#1	take to be the case or to be true; accept without verification or proof; "I assume his train was late"
v	00632627	0.125	0	reason#3	think logically; "The children must learn to reason"
v	00632931	0	0	theorize#3	form or construct theories; "he thinks and theorizes all day"
v	00633094	0	0.125	theorize#2	construct a theory about; "Galileo theorized the motion of the stars"
v	00633265	0.125	0	ratiocinate#1	reason methodologically and logically
v	00633443	0.25	0	theorize#1 theorise#1 suppose#3 speculate#1 hypothesize#1 hypothesise#1 hypothecate#2 conjecture#1	to believe especially on uncertain or tentative grounds; "Scientists supposed that large dinosaurs lived in swamps"
v	00634090	0.375	0	retrace#2 reconstruct#1 construct#6	reassemble mentally; "reconstruct the events of 20 years ago"
v	00634286	0	0	etymologize#2 etymologise#2	construct the history of words
v	00634472	0	0	reason_out#1 reason#1 conclude#1	decide by reasoning; draw or come to a conclusion; "We reasoned that it was cheaper to rent than to buy a house"
v	00634906	0	0	work_out#7 work#24 solve#1 puzzle_out#1 lick#3 figure_out#1	find the solution to (a problem or question) or understand the meaning of; "did you solve the problem?"; "Work out your problems with the boss"; "this unpleasant situation isn't going to work itself out"; "did you get it?"; "Did you get my meaning?"; "He could not work the math problem"
v	00635523	0	0	resolve#4 answer#4	understand the meaning of; "The question concerning the meaning of life cannot be answered"
v	00635714	0	0.25	riddle#6	explain a riddle
v	00635794	0.25	0	cinch#3	get a grip on; get mastery of
v	00635904	0	0	strike#21	arrive at after reckoning, deliberating, and weighing; "strike a balance"; "strike a bargain"
v	00636061	0	0.125	infer#4 guess#4	guess correctly; solve by guessing; "He guessed the right number of beans in the jar and won the prize"
v	00636279	0.375	0	answer#3	give the correct answer or solution to; "answer a question"; "answer the riddle"
v	00636441	0	0	induce#4	reason or establish by induction
v	00636574	0	0	infer#1 derive#1 deduct#3 deduce#1	reason by deduction; establish by deduction
v	00636888	0	0	ground#12 found#3 establish#8 base#1	use as a basis for; found on; "base a claim on some observation"
v	00637115	0	0	build#8	found or ground; "build a defense on nothing but the accused person's reputation"
v	00637259	0	0	work_out#6 reckon#4 figure#4 cypher#2 compute#1 cipher#2 calculate#1	make a mathematical calculation or computation
v	00638194	0	0	quantize#2 quantise#2	apply quantum theory to; restrict the number of possible values of (a quantity) or states of (a physical entity or system) so that certain variables can assume only certain discrete magnitudes that are integral multiples of a common factor; "Quantize gravity"
v	00638585	0	0	work_out#5	be calculated; "The fees work out to less than $1,000"
v	00638723	0	0	extract#8	calculate the root of a number
v	00638837	0	0	process#3	perform mathematical and logical operations on (data) according to programmed instructions in order to obtain the required information; "The results of the elections were still being processed when he gave his acceptance speech"
v	00639148	0	0	prorate#2	divide or assess proportionally; "The rent was prorated for the rest of the month"
v	00639331	0	0	prorate#1	make a proportional settlement or distribution
v	00639478	0	0.125	misestimate#2 miscalculate#2	calculate incorrectly; "I miscalculated the number of guests at the wedding"
v	00639693	0	0	recalculate#1	calculate anew; "The costs had to be recalculated"
v	00639849	0	0	get#20	reach by calculation; "What do you get when you add up these numbers?"
v	00639998	0	0.375	average_out#1 average#3	compute the average of
v	00640136	0	0	square#2	raise to the second power
v	00640262	0	0	cube#1	raise to the third power
v	00640385	0	0	factor_out#2 factor_in#2 factor#1	resolve into factors; "a quantum computer can factor the number 15"
v	00640650	0	0	factor_out#1 factor_in#1 factor#3	consider as relevant when making a decision; "You must factor in the recent developments"
v	00640828	0	0	add_together#2 add#4	make an addition by combining numbers; "Add 27 and 49, please!"
v	00641138	0	0	foot_up#1 foot#3	add a column of numbers
v	00641252	0	0	take_off#9 subtract#1 deduct#1	make a subtraction; "subtract this amount from my paycheck"
v	00641532	0	0	carry_back#1	deduct a loss or an unused credit from taxable income for a prior period
v	00641672	0	0	multiply#1	combine by multiplication; "multiply 10 by 15"
v	00641929	0	0	raise#23	multiply (a number) by itself a specified number of times: 8 is 2 raised to the power 3
v	00642098	0	0	fraction#1 divide#2	perform a division; "Can you divide 49 by seven?"
v	00642357	0	0	halve#1	divide by two; divide into halves; "Halve the cake"
v	00642498	0	0	quarter#4	divide by four; divide into quarters
v	00642644	0	0	interpolate#1 extrapolate#2	estimate the value of
v	00642803	0	0	differentiate#3	calculate a derivative; take the derivative
v	00642980	0	0	integrate#4	calculate the integral of; calculate by integration
v	00643197	0	0.125	psychoanalyze#1 psychoanalyse#1 analyze#4 analyse#4	subject to psychoanalytic treatment; "I was analyzed in Vienna by a famous psychiatrist"
v	00643473	0	0	take_apart#3 dissect#2 break_down#2 analyze#2 analyse#3	make a mathematical, chemical, or grammatical analysis of; break down into components or essential features; "analyze a specimen"; "analyze a sentence"; "analyze a chemical compound"
v	00643910	0	0	parse#1	analyze syntactically by assigning a constituent structure to (a sentence)
v	00644066	0	0	synthesize#1 synthesise#1	combine so as to form a more complex, product; "his operas synthesize music and drama in perfect harmony"; "The liver synthesizes vitamins"
v	00644430	0	0	synthesize#2	combine and form a synthesis; "Vitamin D only synthesizes when sunlight is available"
v	00644583	0	0	study#1 examine#1 canvass#3 canvas#4 analyze#1 analyse#1	consider in detail and subject to an analysis in order to discover essential features or meaning; "analyze a sonnet by Shakespeare"; "analyze the evidence in a criminal trial"; "analyze your real motives"
v	00645241	0.375	0	anatomize#2	analyze down to the smallest detail; "This writer anatomized the depth of human behavior"
v	00645415	0	0	botanize#1 botanise#1	collect and study plants
v	00645552	0.5	0	name#9 diagnose#1	determine or distinguish the nature of a problem or an illness through a diagnostic analysis
v	00645771	0	0	diagnose#2	subject to a medical analysis
v	00645939	0	0	explore#4	examine (organs) for diagnostic purposes
v	00646135	0	0	put_out_feelers#1	make some preliminary investigations or test the waters
v	00646271	0.125	0	explore#3	examine minutely
v	00646442	0.375	0	plumb#3	examine thoroughly and in great depth
v	00646542	0	0	survey#1 appraise#2	consider in a comprehensive way; "He appraised the situation carefully before acting"
v	00646738	0	0	survey#6	plot a map of (land)
v	00646912	0	0	triangulate#3	survey by triangulation; "The land surveyor worked by triangulating the plot"
v	00647094	0	0	mensurate#1 measure_out#1 measure#1	determine the measurements of something or somebody, take measurements of; "Measure the length of the wall"
v	00647508	0	0.375	shoot#18	measure the altitude of by using a sextant; "shoot a star"
v	00647629	0	0	triangulate#2	measure by using trigonometry; "triangulate the angle"
v	00647770	0	0	calliper#1 caliper#1	measure the diameter of something with calipers
v	00647929	0	0	survey#5	make a survey of; for statistical purposes
v	00648071	0	0	prospect#2	explore for useful or valuable things or substances, such as minerals
v	00648224	0	0	search#3 research#2 explore#1	inquire into; "the students had to research the history of the Second World War for their history project"; "He searched for information on his relatives on the web"; "Scientists are exploring the nature of consciousness"
v	00648764	0.125	0.25	google#1	search the internet (for information) using the Google search engine; "He googled the woman he had met at the party"; "My children are googling all day"
v	00649033	0	0	mapquest#1	search for a location and directions by means of the MapQuest program; "you can just mapquest the restaurant"
v	00649245	0	0	re-explore#1	explore anew; "We need to re-explore Colonialism"
v	00649362	0	0	cast_around#1 cast_about#1 beat_about#1	search anxiously
v	00649481	0	0	explore#2	travel to or penetrate into; "explore unknown territory in biology"
v	00649757	0	0	pioneer#3	open up and explore a new area; "pioneer space"
v	00649887	0	0	spelunk#1 cave#2	explore natural caves
v	00650016	0	0	know_apart#1 discriminate#1	recognize or perceive the difference
v	00650233	0.25	0	subtilize#1	mark fine distinctions and subtleties, as among words
v	00650353	0	0.25	tell_apart#2 tell#8 severalize#2 severalise#2 separate#3 secernate#1 secern#1 distinguish#1 differentiate#1	mark as different; "We distinguish several kinds of maple"
v	00650932	0	0	label#5	distinguish (an element or atom) by using a radioactive isotope or an isotope of unusual mass for tracing through chemical reactions
v	00651145	0	0	treat#8	regard or consider in a specific way; "I treated his advances as a joke"
